0.000000000000000000e+00 1.027760482413286658e+00 9.420404910001580756e-01 8.392919516835094740e+00
0.000000000000000000e+00 -7.664306747065758874e-01 6.118901404192247373e-01 1.735922800457871729e+00
0.000000000000000000e+00 2.175121124028086550e-01 6.117151564272073072e-01 1.906564309722388995e+00
0.000000000000000000e+00 1.045333149874321466e+00 -1.537497359014556420e+00 9.218954897764357170e+00
1.666666666666665186e-01 -2.406701632898191168e+00 2.525467558708661686e-01 5.060821525114435060e-01
1.666666666666665186e-01 -6.561602005666339332e-01 -8.504589265645465801e-01 1.799083044345108018e+00
1.666666666666665186e-01 4.381769975654705718e-01 -3.759364627459650943e-01 3.197471992310831457e+00
1.666666666666665186e-01 1.860377747985753505e+00 5.267110196122225529e-01 1.649062514586817230e+01
1.666666666666665186e-01 1.725462994560953200e+00 -2.482278702568775086e-01 1.582355061823489528e+01
1.666666666666665186e-01 -7.367488371221939669e-01 -6.238897755215461194e-01 1.899807638722002645e+00
1.666666666666665186e-01 -2.258672040864400987e+00 -9.645035062228103362e-01 9.221198705518612870e-01
1.666666666666665186e-01 -3.146800263075892889e-01 -1.810250262457570036e+00 2.137284792987721005e+00
1.666666666666665186e-01 -6.847337811346506653e-01 -5.386139621569483588e-02 1.751214487953420829e+00
1.666666666666665186e-01 8.737197289205034245e-01 -1.296871577852681590e+00 7.106222786231709776e+00
3.333333333333332593e-01 -3.187856285938160950e-01 1.084639816693951930e+00 1.195550106784962541e+00
3.333333333333332593e-01 -4.267255975771707677e-01 -1.926359914273442442e+00 2.347637295665790269e+00
3.333333333333332593e-01 -5.143905498504556251e-01 4.387501928033769039e-01 1.415877894381765589e+00
3.333333333333332593e-01 3.702486483182743874e-03 6.891903953783152792e-01 1.330945522893213662e+00
3.333333333333332593e-01 -2.472337723951605615e-01 3.693743863621111179e-01 1.207157208685439631e+00
3.333333333333332593e-01 -3.360982636241360844e-02 -4.582988413741109074e-02 1.405232806975023285e+00
3.333333333333332593e-01 1.102561635514191785e-01 -3.185647274240603899e-01 1.742865441855713682e+00
3.333333333333332593e-01 -9.558941438604981466e-02 7.101846392464253310e-02 1.311199777990326387e+00
3.333333333333332593e-01 -1.987541456563588216e-01 3.802814004766430500e-01 1.201191969701591811e+00
3.333333333333332593e-01 1.616372885149722216e-01 4.163730581083769366e-01 1.734764634615466816e+00
5.000000000000000000e-01 1.164676373862111591e-01 -2.843839554471018147e-02 1.699272172847170026e+00
5.000000000000000000e-01 1.491564303161292404e+00 1.804935931008343486e+00 1.366345368295245777e+01
5.000000000000000000e-01 5.266463311616376153e-01 -3.055892061968098483e-01 3.784577258389577814e+00
5.000000000000000000e-01 -1.312282280384557687e-01 -1.324356759348650492e+00 1.598418358961540164e+00
5.000000000000000000e-01 1.174144821125961746e+00 1.391951831663290173e+00 1.008430073576749386e+01
5.000000000000000000e-01 -3.371134579838934164e-01 3.326020362490754168e-01 1.255641684088154575e+00
5.000000000000000000e-01 -5.824589478380001184e-01 -1.494018445453721089e+00 2.052268955266844941e+00
5.000000000000000000e-01 -4.997483415305480903e-01 -1.596680335478385393e+00 2.061621706739557247e+00
5.000000000000000000e-01 4.830830136570089528e-01 4.190803479539099152e-01 3.323729706711567644e+00
5.000000000000000000e-01 -9.725248024468620411e-02 4.645484422469584596e-01 1.230551960315801496e+00
6.666666666666665186e-01 -6.020444666415796231e-01 -1.303307976576174587e+00 1.900545421363954546e+00
6.666666666666665186e-01 -8.866978667261814495e-01 -6.963118458399882860e-01 2.088339401158693320e+00
6.666666666666665186e-01 4.419834280530499093e-01 6.816161363821340302e-01 3.029160078590137584e+00
6.666666666666665186e-01 -1.514551110754676744e+00 -1.514245178817096971e+00 2.529472076025955474e+00
6.666666666666665186e-01 6.676776291109288719e-01 -6.027368873491569801e-01 4.936824395862601911e+00
6.666666666666665186e-01 -2.953347109931362888e-02 -4.906262665663198574e-01 1.484607282532866446e+00
6.666666666666665186e-01 -3.421569317587499492e-01 1.302398744095761396e+00 1.217318904623454268e+00
6.666666666666665186e-01 1.158702744901912496e+00 -3.136419634864883732e-01 1.008464512869946006e+01
6.666666666666665186e-01 -8.443667458052186436e-01 -7.780285609195948249e-01 2.042402299755085693e+00
6.666666666666665186e-01 4.192711129639969947e-01 -3.436515095836009115e-01 3.077280965858198769e+00
8.333333333333332593e-01 8.582685706406980586e-01 2.141006445790212265e-01 6.621824212708227186e+00
8.333333333333332593e-01 -9.168098650471502298e-01 -1.210137610245317907e-01 2.057168869155331592e+00
8.333333333333332593e-01 3.019183125980872684e-01 5.226394006803294356e-01 2.272378875452578217e+00
8.333333333333332593e-01 4.754245747137418876e-01 -3.978553588156143878e-02 3.372927429705399938e+00
8.333333333333332593e-01 -6.694491869900632830e-01 -6.341168685616955791e-01 1.808029424389855810e+00
8.333333333333332593e-01 -9.715312223420242699e-01 -1.466211398109961150e+00 2.505744358139813333e+00
8.333333333333332593e-01 1.428203280692695198e+00 8.644603393730803109e-01 1.292968013138329653e+01
8.333333333333332593e-01 -1.732175967063296795e+00 -9.874476877999855962e-01 1.885483470587249855e+00
8.333333333333332593e-01 3.027990152205643160e+00 3.460159570938222462e+00 9.994876303686559993e+00
8.333333333333332593e-01 -1.648267200170063340e+00 -1.924375147202409098e+00 2.826338982031882718e+00
